"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"8.46.207.95:35802","worker_group":"lp-wg6-s19jpro.cos-pb14-r8c3-104","coin":"BSV","total_requests":17,"avg_latency":37.94117647058823,"95_percentile":44.5,"99_percentile":44.5,"median_latency":37,"max_latency":48,"min_latency":37,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"8.46.207.95:22612","worker_group":"lp-wg1-s19jpro.cos-pb09-r2d1-100","coin":"BSV","total_requests":21,"avg_latency":37.23809523809524,"95_percentile":38,"99_percentile":39,"median_latency":37,"max_latency":40,"min_latency":37,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"68.70.39.210:51576","worker_group":"sfm-wg2-m30s++.CA051700BE99","coin":"BSV","total_requests":18,"avg_latency":62.72222222222222,"95_percentile":63,"99_percentile":63,"median_latency":63,"max_latency":63,"min_latency":62,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"8.46.207.95:19633","worker_group":"lp-wg2-s19jpro.cos-pb10-r4e5-104","coin":"BSV","total_requests":7,"avg_latency":39.857142857142854,"95_percentile":47,"99_percentile":47,"median_latency":37,"max_latency":55,"min_latency":37,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"32.132.222.50:7300","worker_group":"lp-wg4-s19jpro.cos-pb12-r6d3-104","coin":"BSV","total_requests":6,"avg_latency":30,"95_percentile":40.5,"99_percentile":40.5,"median_latency":30.5,"max_latency":50,"min_latency":8,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"8.46.207.95:44671","worker_group":"lp-wg5-s19jpro.cos-pb13-r8e4-96","coin":"BSV","total_requests":9,"avg_latency":38,"95_percentile":41.5,"99_percentile":41.5,"median_latency":37,"max_latency":45,"min_latency":37,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"8.46.207.95:9255","worker_group":"lp-wg5-s19jpro.cos-pb13-r7f6-104","coin":"BSV","total_requests":13,"avg_latency":37,"95_percentile":37,"99_percentile":37,"median_latency":37,"max_latency":37,"min_latency":37,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"8.46.207.95:26791","worker_group":"lp-wg2-s19jpro.cos-pb10-r4f3-100","coin":"BSV","total_requests":15,"avg_latency":37.53333333333333,"95_percentile":40,"99_percentile":40,"median_latency":37,"max_latency":42,"min_latency":37,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"8.46.207.95:5389","worker_group":"lp-wg2-s19jpro.cos-pb10-r1f3-100","coin":"BSV","total_requests":10,"avg_latency":38,"95_percentile":42,"99_percentile":42,"median_latency":37,"max_latency":46,"min_latency":37,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"8.46.207.95:57621","worker_group":"lp-wg2-s19jpro.cos-pb10-r4b3-100","coin":"BSV","total_requests":10,"avg_latency":38,"95_percentile":42,"99_percentile":42,"median_latency":37,"max_latency":47,"min_latency":37,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"8.46.207.95:22040","worker_group":"lp-wg2-s19jpro.cos-pb10-r1b3-96","coin":"BSV","total_requests":8,"avg_latency":45.125,"95_percentile":69.5,"99_percentile":69.5,"median_latency":37,"max_latency":81,"min_latency":37,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"8.46.207.95:34243","worker_group":"lp-wg2-s19jpro.cos-pb10-r3d5-92","coin":"BSV","total_requests":10,"avg_latency":38.4,"95_percentile":44,"99_percentile":44,"median_latency":37,"max_latency":51,"min_latency":37,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"8.46.207.95:52126","worker_group":"lp-wg7-s19jpro.cos-pb15-r6a5-104","coin":"BSV","total_requests":14,"avg_latency":37.07142857142857,"95_percentile":37.5,"99_percentile":37.5,"median_latency":37,"max_latency":38,"min_latency":37,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"68.70.39.210:34096","worker_group":"sfm-wg1-m30s++.CA0517008C10","coin":"BSV","total_requests":7,"avg_latency":63.142857142857146,"95_percentile":63.5,"99_percentile":63.5,"median_latency":63,"max_latency":64,"min_latency":63,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"68.70.39.210:52816","worker_group":"sfm-wg1-m30s++.CA0517006465","coin":"BSV","total_requests":17,"avg_latency":63.11764705882353,"95_percentile":84.5,"99_percentile":84.5,"median_latency":63,"max_latency":106,"min_latency":29,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"68.70.39.210:51604","worker_group":"sfm-wg2-m30s++.CA051700BDD9","coin":"BSV","total_requests":7,"avg_latency":62.42857142857143,"95_percentile":63,"99_percentile":63,"median_latency":62,"max_latency":63,"min_latency":62,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"8.46.207.95:58509","worker_group":"lp-wg8-s19jpro.cos-pb16-r7g3-96","coin":"BSV","total_requests":13,"avg_latency":37.92307692307692,"95_percentile":43,"99_percentile":43,"median_latency":37,"max_latency":49,"min_latency":37,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"8.46.207.95:53892","worker_group":"lp-wg8-s19jpro.cos-pb16-r3b2-104","coin":"BSV","total_requests":7,"avg_latency":38.857142857142854,"95_percentile":43.5,"99_percentile":43.5,"median_latency":37,"max_latency":50,"min_latency":37,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"8.46.207.95:52973","worker_group":"lp-wg8-s19jpro.cos-pb16-r5a1-100","coin":"BSV","total_requests":11,"avg_latency":38.36363636363637,"95_percentile":44.5,"99_percentile":44.5,"median_latency":37,"max_latency":52,"min_latency":37,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"8.46.207.95:32819","worker_group":"lp-wg6-s19jpro.cos-pb14-r5a2-96","coin":"BSV","total_requests":16,"avg_latency":38.25,"95_percentile":45.5,"99_percentile":45.5,"median_latency":37,"max_latency":51,"min_latency":37,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"8.46.207.95:26502","worker_group":"lp-wg4-s19jpro.cos-pb12-r7c4-96","coin":"BSV","total_requests":9,"avg_latency":37.22222222222222,"95_percentile":38,"99_percentile":38,"median_latency":37,"max_latency":38,"min_latency":37,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"8.46.207.95:57971","worker_group":"lp-wg8-s19jpro.cos-pb16-r1b5-104","coin":"BSV","total_requests":14,"avg_latency":38.92857142857143,"95_percentile":50.5,"99_percentile":50.5,"median_latency":37,"max_latency":58,"min_latency":37,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"8.46.207.95:58647","worker_group":"lp-wg4-s19jpro.cos-pb12-r6a4-100","coin":"BSV","total_requests":18,"avg_latency":37.05555555555556,"95_percentile":37.5,"99_percentile":37.5,"median_latency":37,"max_latency":38,"min_latency":37,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"8.46.207.95:14151","worker_group":"lp-wg8-s19jpro.cos-pb16-r9f6-104","coin":"BSV","total_requests":16,"avg_latency":37.4375,"95_percentile":40,"99_percentile":40,"median_latency":37,"max_latency":42,"min_latency":37,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"68.70.39.210:54910","worker_group":"sfm-wg2-m30s++.CA051701093F","coin":"BSV","total_requests":9,"avg_latency":63,"95_percentile":63,"99_percentile":63,"median_latency":63,"max_latency":63,"min_latency":63,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"8.46.207.95:36835","worker_group":"lp-wg2-s19jpro.cos-pb10-r8f4-96","coin":"BSV","total_requests":16,"avg_latency":38,"95_percentile":45,"99_percentile":45,"median_latency":37,"max_latency":53,"min_latency":37,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"8.46.207.95:63674","worker_group":"lp-wg2-s19jpro.cos-pb10-r6e1-104","coin":"BSV","total_requests":16,"avg_latency":38,"95_percentile":44.5,"99_percentile":44.5,"median_latency":37,"max_latency":47,"min_latency":37,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"8.46.207.95:64810","worker_group":"lp-wg6-s19jpro.cos-pb14-r7g3-104","coin":"BSV","total_requests":12,"avg_latency":37.083333333333336,"95_percentile":37.5,"99_percentile":37.5,"median_latency":37,"max_latency":38,"min_latency":37,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"8.46.207.95:57322","worker_group":"lp-wg8-s19jpro.cos-pb16-r1e3-104","coin":"BSV","total_requests":11,"avg_latency":39.63636363636363,"95_percentile":51.5,"99_percentile":51.5,"median_latency":37,"max_latency":59,"min_latency":37,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"32.132.222.50:6618","worker_group":"lp-wg7-s19jpro.cos-pb15-r7f4-92","coin":"BSV","total_requests":9,"avg_latency":32,"95_percentile":34,"99_percentile":34,"median_latency":32,"max_latency":36,"min_latency":31,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"8.46.207.95:59380","worker_group":"lp-wg4-s19jpro.cos-pb12-r3c6-92","coin":"BSV","total_requests":15,"avg_latency":37.266666666666666,"95_percentile":38,"99_percentile":38,"median_latency":37,"max_latency":38,"min_latency":37,"latency":"true","request_type":"minerExchangeDataWithStratum"}
